#x	y	z	vx	vy	vz	m
466.814	475.81	-361.427	6.06931	-11.2417	0.17367	6.66006e+06
-1722.76	494.893	-522.074	-11.9016	2.63673	3.78653	6.66006e+06
-3.25201	3.41868	0.348266	-29.2136	39.1825	-18.1339	6.66006e+06
-8.71683	-9.53216	-3.16345	-34.7178	-36.1252	-42.7886	6.66006e+06
57.5209	-53.0722	-58.1685	9.1646	9.81574	36.9159	6.66006e+06
-3.80244	-41.4861	22.5176	24.0959	-21.1185	8.05529	6.66006e+06
8.41884	-29.8091	1.54553	22.8138	-54.3495	-16.3074	6.66006e+06
-5.64279	2.91749	-5.10141	56.3159	-26.4716	38.3496	6.66006e+06
1197.57	293.896	1992.08	-2.12242	-3.75431	-2.62859	6.66006e+06
-10910.1	31987.8	-27373	0.52129	-0.569114	-0.263348	6.66006e+06
10.1132	5.61526	-8.13085	-48.4664	-52.4849	-33.8197	6.66006e+06
141.084	-1108.17	270.477	8.52586	-7.22773	8.22251	6.66006e+06
38.4572	-31.5651	-72.9161	-5.36607	12.4129	11.0671	6.66006e+06
-3.88439	2.43235	-0.933176	-41.359	8.51865	45.2001	6.66006e+06
-1.89007	7.83843	-2.28668	37.3768	-14.7861	-32.8637	6.66006e+06
126.069	121.072	118.021	23.8206	-17.9464	1.75102	6.66006e+06
1213.13	-80.9746	499.923	4.13325	8.52845	-5.40905	6.66006e+06
1.95742	3.15477	-2.91965	25.7678	53.4792	-61.347	6.66006e+06
8.72088	10.55	18.8031	22.4007	0.244351	55.1391	6.66006e+06
72.2363	-18.7747	-38.7267	16.6465	-0.194646	28.7197	6.66006e+06
76.3819	-400.972	-76.5101	0.0482571	-17.851	-13.1249	6.66006e+06
-2.64307	-0.159359	4.06352	-2.56315	-82.1152	26.8118	6.66006e+06
7.62787	4.48024	-7.42151	29.5054	28.6868	-27.5809	6.66006e+06
-3.26133	2.40483	2.69962	1.25512	-1.17007	29.5248	6.66006e+06
2.68158e+09	-3.51836e+09	1.84804e+09	-0.00512061	0.00262878	-0.000725653	6.66006e+06
-1.28738	-24.0311	20.0954	2.03687	-4.0029	-11.8284	6.66006e+06
63.5074	274.297	140.27	15.9375	-5.02637	-7.98881	6.66006e+06
-1.69679	-4.30688	-3.78175	22.1678	38.9623	78.9714	6.66006e+06
122581	-103907	217588	0.0953232	-0.236904	0.0860503	6.66006e+06
-3841.37	-7474.96	-4217.84	-2.34021	-2.20542	-0.436156	6.66006e+06
12.0896	-3.92328	-2.52229	-31.1381	-36.1254	12.7453	6.66006e+06
-5.69628	6.99456	-5.17362	-70.4885	55.7354	-37.3251	6.66006e+06
-5.65159	-1.8165	-6.34596	39.6908	91.3858	-17.2761	6.66006e+06
67.8685	-1.61444	-15.5411	-26.5265	6.85288	3.85374	6.66006e+06
35.7558	-7.93908	0.0741344	-2.26717	-30.5089	-44.937	6.66006e+06
-8.05863	15.9055	-5.25754	6.03549	29.4498	50.4162	6.66006e+06
23.4673	-29.0656	107.506	-48.1878	-1.4483	-2.50648	6.66006e+06
83.9937	22.7674	19.7054	15.2742	5.74466	-4.37831	6.66006e+06
-3156.02	2739.77	-4974.43	1.04683	3.00826	2.81268	6.66006e+06
47.7834	-6.00217	-72.0607	-15.5352	31.44	20.4439	6.66006e+06
768143	-134845	1.11619e+06	-0.324705	-0.164098	-0.0318612	6.66006e+06
-9.24435	0.769946	-0.64656	-92.1625	-56.1248	-19.4258	6.66006e+06
-315.978	-104.624	-78.6104	-3.61639	-3.23697	-0.850791	6.66006e+06
-6.71797	415.479	430.701	-12.7621	9.75901	-0.730375	6.66006e+06
0.331411	58.8925	-1.39208	-22.5168	13.8607	17.0223	6.66006e+06
29.366	9.07902	4.11764	-4.90304	-21.2934	-42.2033	6.66006e+06
4.70333	2.91108	1.70143	23.2475	-68.8861	-5.80865	6.66006e+06
-4.22982	2.84106	18.4925	11.9671	38.705	23.7582	6.66006e+06
464706	-53065	1.15456e+06	0.0398002	0.346149	0.313936	6.66006e+06
48.916	-146.438	156.98	-9.83517	3.18715	22.2805	6.66006e+06
-10.3915	-8.25312	-21.7768	-3.39637	9.71157	-39.47	6.66006e+06
-4829.57	2765	-4960.4	3.03316	-0.658477	1.7744	6.66006e+06
11250.5	-799.139	-5794.19	1.35504	-1.582	-1.07057	6.66006e+06
18.4904	11.0109	-5.1206	-14.4332	10.6272	15.9983	6.66006e+06
-0.870099	-16.3403	-7.44887	59.7195	3.48805	53.7613	6.66006e+06
-69577.1	46005.9	75118.1	-0.407023	-0.32451	-1.08332	6.66006e+06
-18.1006	3.31197	-17.4179	11.3652	8.03404	10.7529	6.66006e+06
-790.618	256.885	-830.009	1.18395	-0.761119	7.52875	6.66006e+06
2212.6	-2998.96	-1855.93	4.59667	3.91969	-7.80504	6.66006e+06
39.382	-19.9559	-33.2366	28.2638	8.2164	29.1597	6.66006e+06
414.379	1073.9	279.038	1.23774	-7.59998	-10.4206	6.66006e+06
-4.79263	14.4694	-11.2041	-19.5718	-48.7251	0.530244	6.66006e+06
47.73	79.255	-73.9081	-7.33567	1.76206	-10.4719	6.66006e+06
-6.63078	23.8926	37.002	15.6483	12.1238	-26.0764	6.66006e+06
-115.843	-75.0083	67.0663	5.27517	-23.7753	14.4414	6.66006e+06
0.672822	1.39724	0.565099	34.8976	94.2013	-14.1905	6.66006e+06
-68.8618	61.0142	-67.3004	28.638	19.5774	-8.976	6.66006e+06
1.41599	-1.90669	-1.13303	-55.2185	115.514	38.3716	6.66006e+06
-11592.1	-28007	-44247.4	0.433036	-2.00117	-0.0309369	6.66006e+06
1.44549e+07	-3.28552e+07	4.04813e+06	-0.0513637	-0.0354964	0.0653185	6.66006e+06
-396228	-3.1714e+06	-264628	-0.276517	-0.0639505	0.0587286	6.66006e+06
21.5354	-4.02374	-15.1628	3.15519	-15.4869	17.5123	6.66006e+06
-291.605	112.5	-517.016	4.15006	-1.20095	-14.9126	6.66006e+06
-4.12651	12.5292	-2.3561	47.1866	-15.0166	-45.5821	6.66006e+06
-19.0482	-7.41489	-0.697831	-1.65295	-17.0489	20.0741	6.66006e+06
-496160	84201.9	-7641.28	0.258159	0.0241519	-0.445474	6.66006e+06
-177.918	-209.458	-125.047	2.37766	10.1287	15.9627	6.66006e+06
-16554	3534.05	-4718.11	0.101571	0.308262	0.207461	6.66006e+06
-181.889	294.308	-206.326	-2.15931	27.3215	9.30444	6.66006e+06
-37.0227	-59.2272	-83.2235	-2.08622	26.5	0.174397	6.66006e+06
21.3013	-11.1276	85.7368	-5.37169	-42.4433	-4.2173	6.66006e+06
-15.5502	-78.0099	-63.4067	23.1666	12.067	22.1604	6.66006e+06
4.02929	13.715	-10.2038	10.8771	7.78487	42.769	6.66006e+06
-94.1586	-34.6187	33.7124	-28.1393	-17.9018	28.8065	6.66006e+06
1119.36	2732.68	-248.247	-0.0190289	3.63338	-3.36905	6.66006e+06
-2436.37	-796.94	759.839	-4.46871	-1.36311	-1.4144	6.66006e+06
-2185.25	-2673.44	-918.947	-0.250722	-8.3781	-4.24619	6.66006e+06
3391.84	2796.58	-4396.19	-5.129	0.130728	-5.81283	6.66006e+06
-10.5241	1.53099	-0.22867	-73.8634	56.3865	-6.76315	6.66006e+06
-13.8215	10.1402	29.0866	-1.92722	-17.9548	-74.7968	6.66006e+06
-0.282756	0.427642	-0.370305	-69.5011	77.8384	-52.1175	6.66006e+06
-8.9532	-80.1932	59.9536	28.2873	-2.4363	21.4359	6.66006e+06
-11.6379	-33.7178	-49.9414	37.5439	7.11671	-16.7993	6.66006e+06
0.331556	10.1014	4.84763	-5.93071	29.5804	32.3076	6.66006e+06
10.7488	-10.9251	-8.8135	38.6952	-33.7368	-19.8111	6.66006e+06
-10.1957	50.6058	62.3993	-32.7898	15.2045	2.87412	6.66006e+06
-2.58087	-6.29851	18.5974	-8.98531	-11.7039	-17.6799	6.66006e+06
3.09962	-6.77593	-1.79657	-9.43325	40.5518	-7.10671	6.66006e+06
18.6455	9.62709	21.5846	-4.54502	35.5694	17.8689	6.66006e+06
-1.50942	1.60348	2.42051	-64.7739	-110.208	5.62205	6.66006e+06
331.097	-223.493	-259.648	4.88299	-7.36859	-0.972582	6.66006e+06
-1.07993	-22.5327	2.48327	14.1525	47.4588	-7.17093	6.66006e+06
93.2339	43.9965	138.996	-28.9496	23.9887	15.0964	6.66006e+06
-192.887	208.204	125.221	-25.1002	4.16989	-16.3236	6.66006e+06
-56.5528	55.0945	5.39465	27.138	-22.806	-28.7812	6.66006e+06
-3.64917	51.3561	25.3908	3.4454	-7.35282	-4.86205	6.66006e+06
-133762	-5939.81	24571.2	-1.26014	0.717463	-0.724174	6.66006e+06
126.103	-97.7278	-37.0526	-5.90665	-3.69846	16.356	6.66006e+06
-26.6145	17.9229	42.1825	-33.1915	9.08419	-28.9499	6.66006e+06
0.275521	0.0916098	1.49758	61.1993	96.7127	99.581	6.66006e+06
-49245.6	39127.6	-22624.8	-0.246375	0.920754	-1.66364	6.66006e+06
3.24319	-1.26006	-2.57355	80.4742	-8.86306	-37.8292	6.66006e+06
-5.66283	13.2085	-3.16145	-49.6826	59.1847	51.473	6.66006e+06
2.35299	0.613287	-6.37639	20.9333	5.55316	-43.7224	6.66006e+06
3.59567	-1.39301	-7.00758	4.03885	57.7738	-58.5369	6.66006e+06
4.24558	-27.413	18.3938	4.04273	39.9882	-39.6038	6.66006e+06
-78.5469	-11.2238	3.8226	-4.96551	-3.46143	-9.03525	6.66006e+06
0.12602	9.27285	2.7871	-32.3621	-28.9635	-55.1497	6.66006e+06
-23.2875	-9.39018	-8.0626	2.5661	30.8378	-0.968393	6.66006e+06
0.75832	0.755356	-0.31918	-121.421	-28.7097	-47.345	6.66006e+06
-20.7612	-37.6606	-7.46475	-31.5646	7.63943	-1.39733	6.66006e+06
-11.3077	3.07283	-3.17934	23.8449	-59.7385	56.2197	6.66006e+06
-33.9922	-4.25056	28.4699	6.31551	38.5842	40.4639	6.66006e+06
-471.804	246.877	-417.474	11.6125	6.9668	9.42016	6.66006e+06
1.72588e+11	-1.07325e+12	-7.23484e+10	-4.80045e-05	-0.000194767	0.0002355	6.66006e+06
-6.45539	-9.06943	6.95134	36.9032	65.8938	4.79836	6.66006e+06
600.417	-312.118	-762.956	7.13871	-14.801	1.4168	6.66006e+06
194.413	-8.89849	-66.2058	5.28764	22.9921	-24.3955	6.66006e+06
5.36983	-13.5689	-2.79776	-61.3131	36.5244	28.4868	6.66006e+06
-77.5677	-73.333	3.44124	-22.0953	3.49453	12.4393	6.66006e+06
1.93196e+06	-924334	-27326.8	-0.125719	-0.137856	0.0548926	6.66006e+06
-193.579	-46.0807	2270.47	-5.90569	1.94238	4.39201	6.66006e+06
60.7887	-58.6756	-31.3598	18.9447	-10.9646	-1.86744	6.66006e+06
163.108	-2260.76	-3361.28	0.0238479	5.4405	5.75407	6.66006e+06
12.579	195.983	-235.686	17.1762	-20.5723	7.64032	6.66006e+06
951.247	1834.86	-1024.86	-7.21867	-8.05904	2.98345	6.66006e+06
-459.451	617.579	483.822	12.7022	2.11741	-9.97966	6.66006e+06
-270.902	26.6709	0.0162202	-4.00419	2.41422	7.00323	6.66006e+06
-190.394	228.373	-853.244	-7.92072	0.121444	-3.67782	6.66006e+06
1497.45	-495.284	-2605.49	2.92862	7.15743	-6.41662	6.66006e+06
-0.0122117	-2.68884	1.00035	-5.15783	37.3818	1.07777	6.66006e+06
-29.7276	278.328	115.463	8.14219	-0.896927	-4.07198	6.66006e+06
294.964	274.468	136.696	17.8949	-13.1424	-6.76315	6.66006e+06
1301.17	-437.923	-1535.28	5.88249	-0.839388	1.62837	6.66006e+06
27.6892	-8.72787	21.0154	-14.8666	-13.7875	2.2069	6.66006e+06
-5.5625	3.29545	1.15491	9.12134	45.0246	6.36201	6.66006e+06
-353.225	231.93	-221.057	2.78696	12.555	11.8771	6.66006e+06
82.7716	-15.5204	42.9394	3.48411	-5.60162	-4.2528	6.66006e+06
-4.81395	-3.37093	-5.8551	-9.17418	25.6519	45.7045	6.66006e+06
0.233022	0.975345	0.6085	-25.4556	-94.1401	-22.6956	6.66006e+06
0.783482	4.90624	-0.668014	25.9671	-55.4712	16.9877	6.66006e+06
-21.2719	189.349	-0.453309	-11.336	-4.01266	-32.6273	6.66006e+06
-15.4548	8.94572	-3.44851	79.2785	-5.16197	40.1521	6.66006e+06
-0.605009	-0.55445	1.68549	-45.3077	50.681	81.0181	6.66006e+06
2.09013	17.8051	13.8388	-7.40886	18.5752	24.6825	6.66006e+06
-5.24956	50.8931	-9.91091	-29.5483	37.8338	-22.0271	6.66006e+06
3.3395	3.23202	1.9892	-9.16742	-29.4629	53.3723	6.66006e+06
-94.2473	0.820308	-148.652	-7.84512	-1.25446	4.7119	6.66006e+06
-2.19662e+06	-2.39627e+06	-2.84293e+06	0.0812839	0.139748	0.0317234	6.66006e+06
-44.0276	208.546	-289.59	2.89996	-30.2396	-0.484641	6.66006e+06
-640.81	-708.604	-202.166	-6.07501	3.09618	-3.90234	6.66006e+06
-18.1544	15.2176	13.1477	67.0282	0.944772	-17.8857	6.66006e+06
-72.8168	18.0373	51.6758	-36.7209	8.18975	3.13894	6.66006e+06
-272.618	-240.322	129.022	3.14325	-14.7344	-2.73217	6.66006e+06
1546.29	-2182.81	-3043.81	0.63737	2.50573	-2.93416	6.66006e+06
-29.3485	29.8417	13.2633	1.82731	-19.7556	55.8622	6.66006e+06
32.7113	56.2228	-43.6173	-9.00113	18.8913	18.4596	6.66006e+06
0.346815	0.780372	-0.140216	87.7185	-4.59572	86.0319	6.66006e+06
-254.97	1176.78	-1381.97	-5.98246	5.03555	4.79256	6.66006e+06
2.59527	1.75017	1.03131	29.447	-23.5107	-61.4346	6.66006e+06
-12.136	-51.0786	50.5339	-24.8298	22.2043	-13.3498	6.66006e+06
1563.31	1208.84	-1441.63	-8.19466	-1.06973	-2.82813	6.66006e+06
217324	-270368	183945	0.0776165	0.358789	-0.0600453	6.66006e+06
11.1193	-13.2342	6.34773	22.0041	35.872	-1.36898	6.66006e+06
-41.1719	-20.6141	-163.995	17.6777	7.44262	-15.7714	6.66006e+06
62.2837	-36.303	-23.4247	-19.4553	16.3289	-5.19372	6.66006e+06
-23.6273	-2.33683	25.3872	2.99944	-14.6522	70.0143	6.66006e+06
-18.5624	15.5494	-16.7973	-57.9892	-1.37136	6.33607	6.66006e+06
9.00647	4.15396	3.17519	-9.10219	37.5707	-42.02	6.66006e+06
-332.596	-247.384	271.998	-15.8289	14.9939	3.85838	6.66006e+06
-228.608	384.265	-254.09	4.44424	-2.4869	8.82074	6.66006e+06
101.161	-162.471	200.907	-1.76362	-8.99202	16.7406	6.66006e+06
-8366.16	-27354.8	2694.45	2.46754	-1.96605	-0.352181	6.66006e+06
13.1529	7.00829	1.08958	-46.3769	-2.38304	-32.6764	6.66006e+06
-13.4241	3.99929	-14.7633	-27.9696	19.9235	-9.60612	6.66006e+06
-30.1536	18.1636	-18.9891	-31.1636	-66.1229	13.5873	6.66006e+06
3.55424	11.8302	-6.36421	48.4971	49.0258	6.32543	6.66006e+06
-7255.31	10162.9	-820.859	0.0741777	-1.12628	0.0632601	6.66006e+06
0.14438	0.957976	5.85737	-91.6934	39.0349	-86.2903	6.66006e+06
-1.50457e+09	-4.17307e+07	-8.28653e+08	-0.00287288	0.00690382	-0.0059686	6.66006e+06
-18487.1	32890.8	10248.4	0.229335	-2.24058	0.402602	6.66006e+06
-30.6183	69.9827	8.2396	-4.11736	-13.3334	-38.2084	6.66006e+06
-6.74928	-4.74558	-4.18908	83.5552	-24.3767	18.7436	6.66006e+06
-170.343	1991.37	-485.129	-3.08689	2.62484	-5.02739	6.66006e+06
145.7	42.3635	-252.977	10.9109	9.96678	-5.79024	6.66006e+06
-3.93661	-15.516	33.8057	20.369	1.38197	-34.5836	6.66006e+06
-499.345	595.828	-615.854	-0.343687	-3.35122	5.28825	6.66006e+06
-13.3582	21.7158	-4.87437	-25.0653	66.3959	19.8331	6.66006e+06
-6.68332	17.6232	-8.35948	82.6326	32.4554	19.9671	6.66006e+06
2.18259	3.69167	19.8055	13.3021	-0.235944	32.0064	6.66006e+06
1365.44	1692.17	2661.9	-1.22224	-3.4427	4.61447	6.66006e+06
-510.66	271.408	125.198	14.3856	2.49079	-1.34315	6.66006e+06
1.05378	1.67125	-1.47736	13.8247	46.928	35.6952	6.66006e+06
-17.9813	79.6712	35.2679	29.6904	-8.35911	-38.7183	6.66006e+06
8.83883	-13.4371	-19.2031	22.3976	-3.03498	11.2525	6.66006e+06
-44.7845	47.2545	-55.9045	9.61879	4.22397	-27.0049	6.66006e+06
-4.67108	3.67717	-4.03135	27.3659	15.9362	83.8796	6.66006e+06
-251.152	58.1327	-2.84873	-16.582	26.0709	5.36395	6.66006e+06
-32.6555	-92.0822	-139.736	-7.26942	-8.42236	-16.1942	6.66006e+06
-21579.2	-642475	-64966.4	0.36203	-0.738653	0.190327	6.66006e+06
-12.382	29.0097	78.3568	32.9177	-19.2207	26.0882	6.66006e+06
-1183.11	-2123.48	2771.81	0.777302	1.86932	4.57103	6.66006e+06
1515.77	-9608.18	1746.12	-2.03748	2.31768	-0.436406	6.66006e+06
20.3951	-35.2656	-4.88259	-4.25029	18.8394	-37.516	6.66006e+06
87.4439	-47.2673	18.3246	0.701697	-23.0719	3.62606	6.66006e+06
-814.393	-179.798	318.311	-13.5013	-12.3008	-7.77014	6.66006e+06
33.3524	40.7532	-54.945	-38.3917	15.7334	10.1663	6.66006e+06
-4.39673	6.1399	-4.0081	-14.4551	22.5764	-59.3694	6.66006e+06
-105.479	-55.4373	-74.9612	-7.49075	15.2873	5.77266	6.66006e+06
1.33494	-4.75594	4.0099	13.8432	-25.8454	0.178821	6.66006e+06
8.42765	-8.10334	0.542548	7.13793	-55.1032	26.8243	6.66006e+06
326470	-1.72439e+06	-1.27674e+06	0.0485335	0.0276494	0.0959757	6.66006e+06
1.13152	44.2375	-30.7414	25.9904	21.3286	-15.7125	6.66006e+06
461.637	64.7339	312.047	11.7061	18.0315	5.56241	6.66006e+06
-3141.97	-22.9398	-205.753	1.60911	-6.81514	6.10259	6.66006e+06
-6.09647	6.56467	5.25538	4.8967	11.3666	10.3132	6.66006e+06
-130571	150952	132448	-0.60004	0.608453	-0.0239295	6.66006e+06
-2689.71	3454.39	2175.58	-3.05863	0.672152	8.65018	6.66006e+06
-89.9139	38.0971	-53.78	-4.52029	-3.61209	-18.8928	6.66006e+06
2.69052	-3.04924	-4.862	-53.7425	-0.554546	-52.2995	6.66006e+06
-0.612196	304.116	-184.941	-14.5059	-0.459381	10.3364	6.66006e+06
-97.3462	-85.7027	-333.993	-3.70624	-2.87871	0.687436	6.66006e+06
-211.334	-233.465	1.68269	4.09455	-1.1861	2.69694	6.66006e+06
1.50592e+06	1.80103e+06	-295262	0.320707	-0.116327	0.147669	6.66006e+06
5.29722	14.0639	15.8358	47.8669	65.776	2.97582	6.66006e+06
3.69986e+07	1.62911e+07	7.98737e+06	0.0358892	0.00825002	-0.0380903	6.66006e+06
19332.2	-90472.8	-43183	1.4504	0.0722743	-0.358301	6.66006e+06
-3737.45	-10959.6	642.917	2.2446	2.13719	-0.13967	6.66006e+06
-904.138	333.198	568.151	-14.1296	7.14522	1.47277	6.66006e+06
-9.65832	-15.0467	4.42411	0.222506	34.7977	3.3983	6.66006e+06
6.90272	-111.974	63.2318	-15.9027	-1.83275	-34.0003	6.66006e+06
2.7152e+07	8.43998e+06	-5.43912e+06	-0.0310376	-0.0241581	0.0425263	6.66006e+06
-381.317	331.078	226.433	0.604289	-9.87746	19.5061	6.66006e+06
16.3438	13.1584	20.3281	-10.3559	-13.7588	-2.32087	6.66006e+06
10.0159	10.6624	-9.85373	20.1348	-31.2537	51.0166	6.66006e+06
-46.8947	-18.3199	35.5149	13.676	40.4342	25.1575	6.66006e+06
-0.328596	-10.4602	-7.32106	3.34487	-31.3608	-15.7409	6.66006e+06
3.82041	-7.05709	-9.80872	-61.8805	-34.8461	19.4213	6.66006e+06
374574	72469.9	-61474	0.587943	0.0164325	-0.0321661	6.66006e+06
-3.34864	-1.75275	3.21276	39.665	5.33188	-70.2597	6.66006e+06
-384.701	146.642	207.43	-7.5645	2.53465	10.1473	6.66006e+06
-5376.17	13091.6	13206.8	-2.07018	-0.717262	3.70049	6.66006e+06
-55.6175	-26.0517	-1.51575	-22.0899	-23.2964	23.8372	6.66006e+06
18.7175	-10.8393	-6.68961	-17.911	19.9134	32.3987	6.66006e+06
-29.4491	127.988	-92.9415	-7.03697	-27.7483	-29.9052	6.66006e+06
-3.90166	-2.78151	-10.2349	-41.2218	0.233966	55.5966	6.66006e+06
1.2964	0.390889	-2.58315	31.9833	-62.4769	-111.8	6.66006e+06
-69.0231	-270.228	-877.092	-5.62923	-4.56145	-9.63881	6.66006e+06
-6.10714	2.28641	-2.1149	86.6052	-43.0478	52.0964	6.66006e+06
4.36849	-10.762	24.3085	-4.84399	-9.91013	-51.9619	6.66006e+06
267.287	190.599	173.791	3.12776	5.44233	3.65653	6.66006e+06
23.6303	-10.4762	-4.58144	40.0917	46.2775	-17.8445	6.66006e+06
-1.37088	-11.8217	3.23526	0.464224	64.6546	-27.5043	6.66006e+06
2688.3	1064.82	931.914	3.66279	1.81506	-5.80992	6.66006e+06
-0.742505	2.57861	2.13965	-9.19675	66.0879	22.6463	6.66006e+06
19.221	0.798546	-1.36699	-70.3518	42.8972	61.7708	6.66006e+06
2500.45	1492	401.688	8.09731	-1.99354	1.6265	6.66006e+06
3.07448e+09	-2.54038e+10	2.97916e+10	-0.000333746	-0.000231729	-0.00065093	6.66006e+06
6.16289e+06	-4.53252e+06	6.69711e+06	-0.00754512	-0.0644137	-0.0933701	6.66006e+06
-84.3751	-83.0175	83.9556	18.7315	31.5839	7.65327	6.66006e+06
-44.4797	-175.909	-129.757	19.7808	28.5439	2.1425	6.66006e+06
-24.4998	-16.4203	2.79328	38.1072	43.3271	-13.8061	6.66006e+06
16.7372	-0.6555	14.5341	-60.9976	46.2993	-11.7019	6.66006e+06
56109.8	127661	-35865.5	0.186913	-0.26643	0.404993	6.66006e+06
-5.11325	7.85217	-17.3213	22.022	42.4307	25.1051	6.66006e+06
-2.34185	9.83692	0.456235	-10.0186	11.4744	-14.3492	6.66006e+06
12.8462	-41.6547	15.6379	-3.937	-15.6637	-27.9816	6.66006e+06
-51.6205	-14.0347	69.3573	11.9385	-12.591	-16.9652	6.66006e+06
-801.675	-124.902	995.712	0.808495	-3.90994	-11.0135	6.66006e+06
-1.03962	5.95793	12.44	35.2083	-51.3333	-55.7279	6.66006e+06
-9.27874e+07	-1.69701e+08	3.47609e+08	0.0057148	-0.00087909	-0.0121912	6.66006e+06
11.8823	7.04222	12.8613	4.94521	-55.1459	21.4851	6.66006e+06
0.953909	-4.70047	1.14167	-85.0054	-7.34738	-17.2881	6.66006e+06
-142.067	-14.8129	-92.0031	8.81732	-13.8768	-15.5076	6.66006e+06
-234.535	1173.36	-539.982	-10.3458	10.0071	1.4119	6.66006e+06
3.9121e+07	6.67693e+07	-3.94353e+07	-0.0244871	-0.0263784	0.0141044	6.66006e+06
-4.44144	3.0071	-0.620743	20.111	-30.5275	-6.54226	6.66006e+06
1.84786	-1.49248	-2.58946	-24.3714	-126.379	2.46678	6.66006e+06
2.5915	37.6293	105.842	7.43597	11.4422	10.2778	6.66006e+06
-354.557	26.5176	-213.861	1.3623	-1.76343	-14.6971	6.66006e+06
-27.1885	-107.817	135.533	-17.8963	18.3025	7.75909	6.66006e+06
5.76936	-0.61372	2.87821	-20.1088	75.2495	51.4324	6.66006e+06
11.218	5.60707	0.478115	51.1634	58.9424	29.5443	6.66006e+06
-16.2361	153.414	80.1353	-1.40662	7.75397	-5.49733	6.66006e+06
-0.88996	2.3003	1.32726	43.8411	-25.9868	27.6592	6.66006e+06
3643.91	-2145.95	-8180.29	4.44835	0.2739	1.27561	6.66006e+06
90.6951	-561.685	-2310.9	3.70687	1.9241	5.90565	6.66006e+06
2948.65	303.011	-215.707	6.01669	2.07268	-1.1253	6.66006e+06
-14.4874	-6.34085	-30.3772	-18.7898	61.6009	1.14196	6.66006e+06
203.976	40.2473	186.142	-31.1063	-7.56679	7.04909	6.66006e+06
5.15593	2.75844	1.8058	54.3853	-44.5601	77.9706	6.66006e+06
11.3428	-17.6239	29.2077	-37.2353	28.2848	37.5237	6.66006e+06
189472	727739	-775705	0.178976	-0.369193	-0.230073	6.66006e+06
-6.98821	10.4299	4.0029	-5.10952	30.8424	28.8866	6.66006e+06
22.5757	-22.1766	15.2503	50.8566	25.0569	37.8294	6.66006e+06
-1746.1	-6322.37	5799.39	0.867823	1.77099	0.482916	6.66006e+06
1.97917	0.0185093	-1.25476	10.8781	46.028	53.2107	6.66006e+06
-2.75802	0.190221	9.48618	-14.0595	-54.2213	22.2632	6.66006e+06
7.02169	-8.69108	-82.7893	22.1449	-7.2417	-3.61221	6.66006e+06
-0.568716	5.3945	-8.51522	-3.07827	-25.2244	3.06122	6.66006e+06
-0.4404	-0.836844	3.4554	-35.6509	13.9058	-30.5819	6.66006e+06
-45.4035	57.3352	73.8956	0.465249	-22.3011	30.7486	6.66006e+06
-28.4499	26.2813	-52.6921	45.4883	6.29006	-32.1953	6.66006e+06
78268.8	-138949	869197	0.300892	-0.438545	-0.157883	6.66006e+06
-10.151	82.842	-101.792	17.1851	-13.2286	25.7952	6.66006e+06
-15.7604	18.7933	-19.7485	-6.30487	7.83846	-52.5456	6.66006e+06
7.88959	36.1472	-89.8206	2.9753	-22.8967	-24.8545	6.66006e+06
24.0448	-6.3217	-21.345	-10.9595	9.70066	19.1275	6.66006e+06
3619.1	-2351.21	-1570.06	3.05358	2.38766	-3.09439	6.66006e+06
0.189856	-1.11259	-1.7329	14.3995	-36.9241	49.7516	6.66006e+06
-9.63869	3.0267	-11.0158	5.65076	19.4096	50.9882	6.66006e+06
227.11	-86.8742	146.727	-4.29427	19.4339	7.79048	6.66006e+06
-72.5302	38.0192	0.190355	35.7959	-21.8103	8.87195	6.66006e+06
-182.509	319.631	-221.078	-13.5668	-6.71248	-10.5604	6.66006e+06
5.06361	8.12741	-6.03176	-13.8393	-41.4061	26.0978	6.66006e+06
-2783.14	1691.16	305.513	-6.37386	1.90208	2.59832	6.66006e+06
-36.1154	-191.691	319.804	16.3682	-20.3272	2.42602	6.66006e+06
2.14171	-1.74094	-20.108	-51.4994	36.7153	-19.4375	6.66006e+06
-5882.7	6194.16	-15706.8	-1.92849	-1.38194	0.69928	6.66006e+06
-156.891	64.6525	-100.292	14.1161	12.7044	-6.44748	6.66006e+06
3.07427	-7.42748	-3.16265	-18.4564	-15.2877	-42.5747	6.66006e+06
-32.6879	-21.2664	177.102	-20.4337	1.83837	17.7618	6.66006e+06
-54.426	-13.3218	-91.8846	-36.0441	8.08697	13.521	6.66006e+06
-3041.81	-1896.09	-44.8306	-0.375381	0.798081	-3.78893	6.66006e+06
36.0883	-37.8737	67.9679	26.7397	-20.988	-13.2924	6.66006e+06
26825.7	-11098.7	-18053.1	-0.952661	-3.15021	-1.9031	6.66006e+06
-60.1032	346.251	-958.555	3.818	3.45677	-8.43031	6.66006e+06
1.84948	-15.1592	-2.91187	28.8462	41.438	-20.0716	6.66006e+06
2.63675	-1.36718	-0.744349	-42.0871	129.513	-20.1872	6.66006e+06
3746.19	-8346.79	-14435.6	-0.763756	1.88678	-2.31361	6.66006e+06
-3302.14	8903.41	7511.57	-0.329208	-1.73695	-0.886097	6.66006e+06
-192.425	-13.8247	-57.185	-8.18519	6.12643	-7.25504	6.66006e+06
-30.8223	-2159.34	-50.3874	-6.33584	2.94536	3.16345	6.66006e+06
-135.608	-99.248	398.946	-9.33633	2.28621	1.89768	6.66006e+06
